country,dates,confirmed_cases,confirmed_deaths,Apple_DrivingMobility,Apple_TransitMobility,Apple_WalkingMobility,day
Romania,2020-03-29T13:00:00Z,2109,65,28.56,0,19.45,34
Romania,2020-03-30T13:00:00Z,2245,82,28.38,0,20.67,35
Romania,2020-03-31T13:00:00Z,2460,92,28.29,0,22.36,36
Romania,2020-04-01T13:00:00Z,2738,115,28.66,0,24.42,37
Romania,2020-04-02T13:00:00Z,3183,133,28.21,0,22.75,38
Romania,2020-04-03T13:00:00Z,3613,146,23.8,0,17,39
Romania,2020-04-04T13:00:00Z,3864,151,25.33,0,17.66,40
Romania,2020-04-05T14:00:00Z,4057,176,29.72,0,23.19,41
Romania,2020-04-06T14:00:00Z,4417,197,30.76,0,23.85,42
Romania,2020-04-07T14:00:00Z,4761,220,31.29,0,24.49,43
Romania,2020-04-08T14:00:00Z,5202,248,31.13,0,23.7,44
Romania,2020-04-09T14:00:00Z,5467,270,31.44,0,23.68,45
Romania,2020-04-10T14:00:00Z,5990,291,24.93,0,21.07,46
Romania,2020-04-11T14:00:00Z,6300,316,26.6,0,19.68,47
Romania,2020-04-12T14:00:00Z,6633,331,32.88,0,24.16,48
Romania,2020-04-13T14:00:00Z,6879,351,34.35,0,26.18,49
Romania,2020-04-14T14:00:00Z,7216,372,35.52,0,26.96,50
Romania,2020-04-15T14:00:00Z,7707,392,34.22,0,26.04,51
Romania,2020-04-16T14:00:00Z,8067,411,28.5,0,23.88,52
Romania,2020-04-17T14:00:00Z,8418,421,22.38,0,18.41,53
Romania,2020-04-18T14:00:00Z,8746,451,18.78,0,13.91,54
Romania,2020-04-19T14:00:00Z,8936,478,25.36,0,19.31,55
Romania,2020-04-20T14:00:00Z,9242,498,32.29,0,23.43,56
Romania,2020-04-21T14:00:00Z,9710,524,34.86,0,26.11,57
Romania,2020-04-22T14:00:00Z,10096,545,36.22,0,29.33,58
Romania,2020-04-23T14:00:00Z,10096,545,35.73,0,29.51,59
Romania,2020-04-24T14:00:00Z,10635,601,28.88,0,21.61,60
Romania,2020-04-25T14:00:00Z,11036,619,32.04,0,25.99,61
Romania,2020-04-26T14:00:00Z,11339,641,37.36,0,30.33,62
Romania,2020-04-27T14:00:00Z,11616,663,38.76,0,29.61,63
Romania,2020-04-28T14:00:00Z,11978,693,40.47,0,30.7,64
Romania,2020-04-29T14:00:00Z,12240,717,38.31,0,30.53,65
Romania,2020-04-30T14:00:00Z,12567,744,31.36,0,24.99,66
Romania,2020-05-01T14:00:00Z,12732,771,30.87,0,24.84,67
Romania,2020-05-02T14:00:00Z,13163,790,32.63,0,22.96,68
Romania,2020-05-03T14:00:00Z,13512,818,41.55,0,31.93,69
Romania,2020-05-04T14:00:00Z,13837,841,41.93,0,32.66,70
Romania,2020-05-05T14:00:00Z,14107,864,43.54,0,29.47,71
Romania,2020-05-06T14:00:00Z,14499,888,43.24,0,30.64,72
Romania,2020-05-07T14:00:00Z,14811,923,42.74,0,34.45,73
Romania,2020-05-08T14:00:00Z,15131,939,35.86,0,28.8,74
Romania,2020-05-09T14:00:00Z,15362,961,39.75,0,30.86,75
Romania,2020-05-10T14:00:00Z,15588,982,0,0,0,76
Romania,2020-05-11T14:00:00Z,15778,1002,0,0,0,77
Romania,2020-05-12T14:00:00Z,16002,1036,48.67,0,37.97,78
Romania,2020-05-13T14:00:00Z,16247,1053,53.86,0,45.61,79
Romania,2020-05-14T14:00:00Z,16437,1070,70.42,0,64.89,80
Romania,2020-05-15T14:00:00Z,16704,1094,64.21,0,59.83,81
Romania,2020-05-16T14:00:00Z,16871,1107,68,0,56.96,82
Romania,2020-05-17T14:00:00Z,17036,1120,71.71,0,71.62,83
Romania,2020-05-18T14:00:00Z,17191,1137,70.11,0,69.82,84
Romania,2020-05-19T14:00:00Z,17387,1147,71.33,0,61.2,85
Romania,2020-05-20T14:00:00Z,17585,1156,74.06,0,67.22,86
Rwanda,2020-03-13T13:00:00Z,1,0,0,0,0,1
Rwanda,2020-03-14T13:00:00Z,1,0,0,0,0,2
Rwanda,2020-03-15T13:00:00Z,5,0,0,0,0,3
Rwanda,2020-03-16T13:00:00Z,7,0,0,0,0,4
Rwanda,2020-03-17T13:00:00Z,8,0,0,0,0,5
Rwanda,2020-03-18T13:00:00Z,8,0,0,0,0,6
Rwanda,2020-03-19T13:00:00Z,17,0,0,0,0,7
Rwanda,2020-03-20T13:00:00Z,17,0,0,0,0,8
Rwanda,2020-03-21T13:00:00Z,19,0,0,0,0,9
Rwanda,2020-03-22T13:00:00Z,36,0,0,0,0,10
Rwanda,2020-03-23T13:00:00Z,40,0,0,0,0,11
Rwanda,2020-03-24T13:00:00Z,41,0,0,0,0,12
Rwanda,2020-03-25T13:00:00Z,50,0,0,0,0,13
Rwanda,2020-03-26T13:00:00Z,54,0,0,0,0,14
Rwanda,2020-03-27T13:00:00Z,60,0,0,0,0,15
Rwanda,2020-03-28T13:00:00Z,70,0,0,0,0,16
Rwanda,2020-03-29T13:00:00Z,70,0,0,0,0,17
Rwanda,2020-03-30T13:00:00Z,75,0,0,0,0,18
Rwanda,2020-03-31T13:00:00Z,82,0,0,0,0,19
Rwanda,2020-04-01T13:00:00Z,84,0,0,0,0,20
Rwanda,2020-04-02T13:00:00Z,89,0,0,0,0,21
Rwanda,2020-04-03T13:00:00Z,102,0,0,0,0,22
Rwanda,2020-04-04T13:00:00Z,104,0,0,0,0,23
Rwanda,2020-04-05T14:00:00Z,105,0,0,0,0,24
Rwanda,2020-04-06T14:00:00Z,105,0,0,0,0,25
Rwanda,2020-04-07T14:00:00Z,110,0,0,0,0,26
Rwanda,2020-04-08T14:00:00Z,110,0,0,0,0,27
Rwanda,2020-04-09T14:00:00Z,118,0,0,0,0,28
Rwanda,2020-04-10T14:00:00Z,120,0,0,0,0,29
Rwanda,2020-04-11T14:00:00Z,126,0,0,0,0,30
Rwanda,2020-04-12T14:00:00Z,127,0,0,0,0,31
Rwanda,2020-04-13T14:00:00Z,134,0,0,0,0,32
Rwanda,2020-04-14T14:00:00Z,136,0,0,0,0,33
Rwanda,2020-04-15T14:00:00Z,138,0,0,0,0,34
Rwanda,2020-04-16T14:00:00Z,143,0,0,0,0,35
Rwanda,2020-04-17T14:00:00Z,144,0,0,0,0,36
Rwanda,2020-04-18T14:00:00Z,147,0,0,0,0,37
Rwanda,2020-04-19T14:00:00Z,147,0,0,0,0,38
Rwanda,2020-04-20T14:00:00Z,150,0,0,0,0,39
Rwanda,2020-04-21T14:00:00Z,153,0,0,0,0,40
Rwanda,2020-04-22T14:00:00Z,154,0,0,0,0,41
Rwanda,2020-04-23T14:00:00Z,154,0,0,0,0,42
Rwanda,2020-04-24T14:00:00Z,183,0,0,0,0,43
Rwanda,2020-04-25T14:00:00Z,191,0,0,0,0,44
Rwanda,2020-04-26T14:00:00Z,207,0,0,0,0,45
Rwanda,2020-04-27T14:00:00Z,212,0,0,0,0,46
Rwanda,2020-04-28T14:00:00Z,225,0,0,0,0,47
Rwanda,2020-04-29T14:00:00Z,243,0,0,0,0,48
Rwanda,2020-04-30T14:00:00Z,249,0,0,0,0,49
Rwanda,2020-05-01T14:00:00Z,255,0,0,0,0,50
Rwanda,2020-05-02T14:00:00Z,259,0,0,0,0,51
Rwanda,2020-05-03T14:00:00Z,261,0,0,0,0,52
Rwanda,2020-05-04T14:00:00Z,261,0,0,0,0,53
Rwanda,2020-05-05T14:00:00Z,268,0,0,0,0,54
Rwanda,2020-05-06T14:00:00Z,271,0,0,0,0,55
Rwanda,2020-05-07T14:00:00Z,273,0,0,0,0,56
Rwanda,2020-05-08T14:00:00Z,280,0,0,0,0,57
Rwanda,2020-05-09T14:00:00Z,284,0,0,0,0,58
Rwanda,2020-05-10T14:00:00Z,285,0,0,0,0,59
Rwanda,2020-05-11T14:00:00Z,286,0,0,0,0,60
Rwanda,2020-05-12T14:00:00Z,287,0,0,0,0,61
Rwanda,2020-05-13T14:00:00Z,287,0,0,0,0,62
Rwanda,2020-05-14T14:00:00Z,287,0,0,0,0,63
Rwanda,2020-05-15T14:00:00Z,289,0,0,0,0,64
Rwanda,2020-05-16T14:00:00Z,292,0,0,0,0,65
Rwanda,2020-05-17T14:00:00Z,297,0,0,0,0,66
Rwanda,2020-05-18T14:00:00Z,308,0,0,0,0,67
Rwanda,2020-05-19T14:00:00Z,314,0,0,0,0,68
Rwanda,2020-05-20T14:00:00Z,320,0,0,0,0,69
Russia,2020-01-30T13:00:00Z,2,0,114.67,0,113.54,1
Russia,2020-01-31T13:00:00Z,2,0,107.35,0,109.15,2
Russia,2020-02-01T13:00:00Z,2,0,103.63,0,95.75,3
Russia,2020-02-02T13:00:00Z,2,0,103.43,0,103.36,4
Russia,2020-02-03T13:00:00Z,2,0,105.31,0,106.3,5
Russia,2020-02-04T13:00:00Z,2,0,107.4,0,105.84,6
Russia,2020-02-05T13:00:00Z,2,0,108.56,0,104.71,7
Russia,2020-02-06T13:00:00Z,2,0,113.51,0,104.39,8
Russia,2020-02-07T13:00:00Z,2,0,105.89,0,104.28,9
Russia,2020-02-08T13:00:00Z,2,0,102.91,0,96.26,10
Russia,2020-02-09T13:00:00Z,2,0,105.67,0,106.63,11
Russia,2020-02-10T13:00:00Z,2,0,108.03,0,109.49,12
Russia,2020-02-11T13:00:00Z,2,0,109.87,0,112.52,13
Russia,2020-02-12T13:00:00Z,2,0,112.41,0,116.65,14
Russia,2020-02-13T13:00:00Z,2,0,124.25,0,128.39,15
Russia,2020-02-14T13:00:00Z,2,0,113.37,0,121.28,16
Russia,2020-02-15T13:00:00Z,2,0,107.96,0,105.52,17
Russia,2020-02-16T13:00:00Z,2,0,107.44,0,111.89,18
Russia,2020-02-17T13:00:00Z,2,0,111,0,118.29,19
Russia,2020-02-18T13:00:00Z,2,0,112.54,0,119.69,20
Russia,2020-02-19T13:00:00Z,2,0,117.7,0,127.32,21
Russia,2020-02-20T13:00:00Z,2,0,132.56,0,136.11,22
Russia,2020-02-21T13:00:00Z,2,0,119.17,0,124.75,23
Russia,2020-02-22T13:00:00Z,2,0,98.03,0,99.97,24
Russia,2020-02-23T13:00:00Z,2,0,110.32,0,102.01,25
Russia,2020-02-24T13:00:00Z,2,0,107.76,0,110.01,26
Russia,2020-02-25T13:00:00Z,2,0,109.73,0,110.99,27
Russia,2020-02-26T13:00:00Z,2,0,112.49,0,113.25,28
Russia,2020-02-27T13:00:00Z,2,0,118.32,0,120.28,29
Russia,2020-02-28T13:00:00Z,2,0,110.44,0,116.52,30
Russia,2020-02-29T13:00:00Z,2,0,104.5,0,104.35,31
Russia,2020-03-01T13:00:00Z,3,0,103.4,0,108.18,32
Russia,2020-03-02T13:00:00Z,3,0,108.29,0,109.66,33
Russia,2020-03-03T13:00:00Z,3,0,109.96,0,114.53,34
Russia,2020-03-04T13:00:00Z,4,0,116.65,0,117.97,35
Russia,2020-03-05T13:00:00Z,13,0,130.31,0,124.12,36
Russia,2020-03-06T13:00:00Z,13,0,119.01,0,128.22,37
Russia,2020-03-07T13:00:00Z,17,0,101.35,0,112.37,38
Russia,2020-03-08T13:00:00Z,17,0,113.87,0,111.55,39
Russia,2020-03-09T13:00:00Z,20,0,108.58,0,114.92,40
Russia,2020-03-10T13:00:00Z,20,0,109.8,0,114.62,41
Russia,2020-03-11T13:00:00Z,28,0,107.6,0,115.19,42
Russia,2020-03-12T13:00:00Z,45,0,114.46,0,115.3,43
Russia,2020-03-13T13:00:00Z,59,0,108.95,0,113.78,44
Russia,2020-03-14T13:00:00Z,63,0,100.08,0,91.12,45
Russia,2020-03-15T13:00:00Z,90,0,101.1,0,97.95,46
Russia,2020-03-16T13:00:00Z,114,0,103.54,0,98.73,47
Russia,2020-03-17T13:00:00Z,147,0,100.43,0,93.53,48
Russia,2020-03-18T13:00:00Z,199,1,100.26,0,93.77,49
Russia,2020-03-19T13:00:00Z,253,1,106.16,0,93.74,50
Russia,2020-03-20T13:00:00Z,306,1,93.22,0,82.56,51
Russia,2020-03-21T13:00:00Z,367,1,90.74,0,76.79,52
Russia,2020-03-22T13:00:00Z,438,1,93.79,0,84.84,53
Russia,2020-03-23T13:00:00Z,495,1,94.91,0,86.66,54
Russia,2020-03-24T13:00:00Z,658,3,94.43,0,90.48,55
Russia,2020-03-25T13:00:00Z,840,3,95.15,0,88.23,56
Russia,2020-03-26T13:00:00Z,1036,4,102.53,0,87.26,57
Russia,2020-03-27T13:00:00Z,1264,4,76.99,0,65.51,58
Russia,2020-03-28T13:00:00Z,1534,8,65.35,0,53.22,59
Russia,2020-03-29T13:00:00Z,1836,9,59.68,0,46.03,60
Russia,2020-03-30T13:00:00Z,2337,17,54.1,0,40.93,61
Russia,2020-03-31T13:00:00Z,2777,24,47.14,0,36.45,62
Russia,2020-04-01T13:00:00Z,3548,30,46.17,0,36.55,63
Russia,2020-04-02T13:00:00Z,4149,34,49.35,0,39.47,64
Russia,2020-04-03T13:00:00Z,4731,43,45.98,0,38.13,65
Russia,2020-04-04T13:00:00Z,5389,45,47.82,0,36.69,66
Russia,2020-04-05T14:00:00Z,6343,47,53.17,0,42.56,67
Russia,2020-04-06T14:00:00Z,7497,58,57.15,0,48.01,68
Russia,2020-04-07T14:00:00Z,8672,63,57.54,0,46.66,69
Russia,2020-04-08T14:00:00Z,10131,76,59.5,0,48.55,70
Russia,2020-04-09T14:00:00Z,11917,94,62.77,0,49.91,71
Russia,2020-04-10T14:00:00Z,13584,106,55.68,0,44.62,72
Russia,2020-04-11T14:00:00Z,15770,130,55.92,0,43.06,73
Russia,2020-04-12T14:00:00Z,18328,148,59.94,0,49.81,74
Russia,2020-04-13T14:00:00Z,21102,170,61.43,0,46.97,75
Russia,2020-04-14T14:00:00Z,24490,198,59.61,0,46.52,76
Russia,2020-04-15T14:00:00Z,27938,232,58.43,0,45.2,77
Russia,2020-04-16T14:00:00Z,32008,273,60.45,0,47.28,78
Russia,2020-04-17T14:00:00Z,36793,313,52.15,0,42.35,79
Russia,2020-04-18T14:00:00Z,42853,361,50.24,0,40.16,80
Russia,2020-04-19T14:00:00Z,47121,405,58.62,0,47.24,81
Russia,2020-04-20T14:00:00Z,52763,456,60.48,0,48.33,82
Russia,2020-04-21T14:00:00Z,57999,513,60.61,0,47.84,83
Russia,2020-04-22T14:00:00Z,62773,555,61.54,0,48.95,84
Russia,2020-04-23T14:00:00Z,62773,555,64.28,0,50.71,85
Russia,2020-04-24T14:00:00Z,74588,681,58.11,0,46.9,86
Russia,2020-04-25T14:00:00Z,80949,747,58.5,0,46.99,87
Russia,2020-04-26T14:00:00Z,87147,794,64.88,0,50.97,88
Russia,2020-04-27T14:00:00Z,93558,867,67.19,0,52.59,89
Russia,2020-04-28T14:00:00Z,99399,972,70.31,0,54.12,90
Russia,2020-04-29T14:00:00Z,106498,1073,77.78,0,58.16,91
Russia,2020-04-30T14:00:00Z,114431,1169,67.56,0,54.03,92
Russia,2020-05-01T14:00:00Z,124054,1222,63.76,0,52.86,93
Russia,2020-05-02T14:00:00Z,134687,1280,62.77,0,51.28,94
Russia,2020-05-03T14:00:00Z,145268,1356,66.26,0,54.75,95
Russia,2020-05-04T14:00:00Z,155370,1451,70.62,0,58.21,96
Russia,2020-05-05T14:00:00Z,165929,1537,71.43,0,58.7,97
Russia,2020-05-06T14:00:00Z,177160,1625,73.71,0,61.36,98
Russia,2020-05-07T14:00:00Z,187859,1723,76.36,0,61.07,99
Russia,2020-05-08T14:00:00Z,198676,1827,63.17,0,53.51,100
Russia,2020-05-09T14:00:00Z,209688,1915,66.75,0,54.54,101
Russia,2020-05-10T14:00:00Z,221344,2009,0,0,0,102
Russia,2020-05-11T14:00:00Z,232243,2116,0,0,0,103
Russia,2020-05-12T14:00:00Z,242271,2212,79.54,0,65.52,104
Russia,2020-05-13T14:00:00Z,252245,2305,81.21,0,66.57,105
Russia,2020-05-14T14:00:00Z,262843,2418,87.33,0,69.77,106
Russia,2020-05-15T14:00:00Z,272043,2537,78.65,0,63.91,107
Russia,2020-05-16T14:00:00Z,281752,2631,78.27,0,63.37,108
Russia,2020-05-17T14:00:00Z,290678,2722,83.07,0,69.13,109
Russia,2020-05-18T14:00:00Z,299941,2837,85.67,0,71.07,110
Russia,2020-05-19T14:00:00Z,308705,2972,86.02,0,70.35,111
Russia,2020-05-20T14:00:00Z,317554,3099,85.9,0,68.9,112
SaintKittsandNevis,2020-03-24T13:00:00Z,2,0,0,0,0,1
SaintKittsandNevis,2020-03-25T13:00:00Z,2,0,0,0,0,2
SaintKittsandNevis,2020-03-26T13:00:00Z,2,0,0,0,0,3
SaintKittsandNevis,2020-03-27T13:00:00Z,2,0,0,0,0,4
SaintKittsandNevis,2020-03-28T13:00:00Z,2,0,0,0,0,5
SaintKittsandNevis,2020-03-29T13:00:00Z,7,0,0,0,0,6
SaintKittsandNevis,2020-03-30T13:00:00Z,8,0,0,0,0,7
SaintKittsandNevis,2020-03-31T13:00:00Z,8,0,0,0,0,8
SaintKittsandNevis,2020-04-01T13:00:00Z,9,0,0,0,0,9
SaintKittsandNevis,2020-04-02T13:00:00Z,9,0,0,0,0,10
SaintKittsandNevis,2020-04-03T13:00:00Z,9,0,0,0,0,11
SaintKittsandNevis,2020-04-04T13:00:00Z,10,0,0,0,0,12
SaintKittsandNevis,2020-04-05T14:00:00Z,10,0,0,0,0,13
SaintKittsandNevis,2020-04-06T14:00:00Z,11,0,0,0,0,14
SaintKittsandNevis,2020-04-07T14:00:00Z,11,0,0,0,0,15
SaintKittsandNevis,2020-04-08T14:00:00Z,11,0,0,0,0,16
SaintKittsandNevis,2020-04-09T14:00:00Z,12,0,0,0,0,17
SaintKittsandNevis,2020-04-10T14:00:00Z,12,0,0,0,0,18
SaintKittsandNevis,2020-04-11T14:00:00Z,12,0,0,0,0,19
SaintKittsandNevis,2020-04-12T14:00:00Z,12,0,0,0,0,20
SaintKittsandNevis,2020-04-13T14:00:00Z,14,0,0,0,0,21
SaintKittsandNevis,2020-04-14T14:00:00Z,14,0,0,0,0,22
SaintKittsandNevis,2020-04-15T14:00:00Z,14,0,0,0,0,23
SaintKittsandNevis,2020-04-16T14:00:00Z,14,0,0,0,0,24
SaintKittsandNevis,2020-04-17T14:00:00Z,14,0,0,0,0,25
SaintKittsandNevis,2020-04-18T14:00:00Z,14,0,0,0,0,26
SaintKittsandNevis,2020-04-19T14:00:00Z,15,0,0,0,0,27
SaintKittsandNevis,2020-04-20T14:00:00Z,15,0,0,0,0,28
SaintKittsandNevis,2020-04-21T14:00:00Z,15,0,0,0,0,29
SaintKittsandNevis,2020-04-22T14:00:00Z,15,0,0,0,0,30
SaintKittsandNevis,2020-04-23T14:00:00Z,15,0,0,0,0,31
SaintKittsandNevis,2020-04-24T14:00:00Z,15,0,0,0,0,32
SaintKittsandNevis,2020-04-25T14:00:00Z,15,0,0,0,0,33
SaintKittsandNevis,2020-04-26T14:00:00Z,15,0,0,0,0,34
SaintKittsandNevis,2020-04-27T14:00:00Z,15,0,0,0,0,35
SaintKittsandNevis,2020-04-28T14:00:00Z,15,0,0,0,0,36
SaintKittsandNevis,2020-04-29T14:00:00Z,15,0,0,0,0,37
SaintKittsandNevis,2020-04-30T14:00:00Z,15,0,0,0,0,38
SaintKittsandNevis,2020-05-01T14:00:00Z,15,0,0,0,0,39
SaintKittsandNevis,2020-05-02T14:00:00Z,15,0,0,0,0,40
SaintKittsandNevis,2020-05-03T14:00:00Z,15,0,0,0,0,41
SaintKittsandNevis,2020-05-04T14:00:00Z,15,0,0,0,0,42
SaintKittsandNevis,2020-05-05T14:00:00Z,15,0,0,0,0,43
SaintKittsandNevis,2020-05-06T14:00:00Z,15,0,0,0,0,44
SaintKittsandNevis,2020-05-07T14:00:00Z,15,0,0,0,0,45
SaintKittsandNevis,2020-05-08T14:00:00Z,15,0,0,0,0,46
SaintKittsandNevis,2020-05-09T14:00:00Z,15,0,0,0,0,47
SaintKittsandNevis,2020-05-10T14:00:00Z,15,0,0,0,0,48
SaintKittsandNevis,2020-05-11T14:00:00Z,15,0,0,0,0,49
SaintKittsandNevis,2020-05-12T14:00:00Z,15,0,0,0,0,50
SaintKittsandNevis,2020-05-13T14:00:00Z,15,0,0,0,0,51
SaintKittsandNevis,2020-05-14T14:00:00Z,15,0,0,0,0,52
SaintKittsandNevis,2020-05-15T14:00:00Z,15,0,0,0,0,53
SaintKittsandNevis,2020-05-16T14:00:00Z,15,0,0,0,0,54
SaintKittsandNevis,2020-05-17T14:00:00Z,15,0,0,0,0,55
SaintKittsandNevis,2020-05-18T14:00:00Z,15,0,0,0,0,56
SaintKittsandNevis,2020-05-19T14:00:00Z,15,0,0,0,0,57
SaintKittsandNevis,2020-05-20T14:00:00Z,15,0,0,0,0,58
SaintLucia,2020-03-13T13:00:00Z,1,0,0,0,0,1
SaintLucia,2020-03-14T13:00:00Z,2,0,0,0,0,2
SaintLucia,2020-03-15T13:00:00Z,2,0,0,0,0,3
SaintLucia,2020-03-16T13:00:00Z,2,0,0,0,0,4
SaintLucia,2020-03-17T13:00:00Z,2,0,0,0,0,5
SaintLucia,2020-03-18T13:00:00Z,2,0,0,0,0,6
SaintLucia,2020-03-19T13:00:00Z,2,0,0,0,0,7
SaintLucia,2020-03-20T13:00:00Z,2,0,0,0,0,8
SaintLucia,2020-03-21T13:00:00Z,2,0,0,0,0,9
SaintLucia,2020-03-22T13:00:00Z,3,0,0,0,0,10
SaintLucia,2020-03-23T13:00:00Z,3,0,0,0,0,11
SaintLucia,2020-03-24T13:00:00Z,3,0,0,0,0,12
SaintLucia,2020-03-25T13:00:00Z,3,0,0,0,0,13
SaintLucia,2020-03-26T13:00:00Z,3,0,0,0,0,14
SaintLucia,2020-03-27T13:00:00Z,3,0,0,0,0,15
SaintLucia,2020-03-28T13:00:00Z,9,0,0,0,0,16
SaintLucia,2020-03-29T13:00:00Z,9,0,0,0,0,17
SaintLucia,2020-03-30T13:00:00Z,13,0,0,0,0,18
SaintLucia,2020-03-31T13:00:00Z,13,0,0,0,0,19
SaintLucia,2020-04-01T13:00:00Z,13,0,0,0,0,20
SaintLucia,2020-04-02T13:00:00Z,13,0,0,0,0,21
SaintLucia,2020-04-03T13:00:00Z,14,0,0,0,0,22
SaintLucia,2020-04-04T13:00:00Z,14,0,0,0,0,23
SaintLucia,2020-04-05T14:00:00Z,14,0,0,0,0,24
SaintLucia,2020-04-06T14:00:00Z,14,0,0,0,0,25
SaintLucia,2020-04-07T14:00:00Z,14,0,0,0,0,26
SaintLucia,2020-04-08T14:00:00Z,14,0,0,0,0,27
SaintLucia,2020-04-09T14:00:00Z,15,0,0,0,0,28
SaintLucia,2020-04-10T14:00:00Z,15,0,0,0,0,29
SaintLucia,2020-04-11T14:00:00Z,15,0,0,0,0,30
SaintLucia,2020-04-12T14:00:00Z,15,0,0,0,0,31
SaintLucia,2020-04-13T14:00:00Z,15,0,0,0,0,32
SaintLucia,2020-04-14T14:00:00Z,15,0,0,0,0,33
SaintLucia,2020-04-15T14:00:00Z,15,0,0,0,0,34
SaintLucia,2020-04-16T14:00:00Z,15,0,0,0,0,35
SaintLucia,2020-04-17T14:00:00Z,15,0,0,0,0,36
SaintLucia,2020-04-18T14:00:00Z,15,0,0,0,0,37
SaintLucia,2020-04-19T14:00:00Z,15,0,0,0,0,38
SaintLucia,2020-04-20T14:00:00Z,15,0,0,0,0,39
SaintLucia,2020-04-21T14:00:00Z,15,0,0,0,0,40
SaintLucia,2020-04-22T14:00:00Z,15,0,0,0,0,41
SaintLucia,2020-04-23T14:00:00Z,15,0,0,0,0,42
SaintLucia,2020-04-24T14:00:00Z,15,0,0,0,0,43
SaintLucia,2020-04-25T14:00:00Z,15,0,0,0,0,44
SaintLucia,2020-04-26T14:00:00Z,15,0,0,0,0,45
SaintLucia,2020-04-27T14:00:00Z,15,0,0,0,0,46
SaintLucia,2020-04-28T14:00:00Z,17,0,0,0,0,47
SaintLucia,2020-04-29T14:00:00Z,17,0,0,0,0,48
SaintLucia,2020-04-30T14:00:00Z,17,0,0,0,0,49
SaintLucia,2020-05-01T14:00:00Z,17,0,0,0,0,50
SaintLucia,2020-05-02T14:00:00Z,18,0,0,0,0,51
SaintLucia,2020-05-03T14:00:00Z,18,0,0,0,0,52
SaintLucia,2020-05-04T14:00:00Z,18,0,0,0,0,53
SaintLucia,2020-05-05T14:00:00Z,18,0,0,0,0,54
SaintLucia,2020-05-06T14:00:00Z,18,0,0,0,0,55
SaintLucia,2020-05-07T14:00:00Z,18,0,0,0,0,56
SaintLucia,2020-05-08T14:00:00Z,18,0,0,0,0,57
SaintLucia,2020-05-09T14:00:00Z,18,0,0,0,0,58
SaintLucia,2020-05-10T14:00:00Z,18,0,0,0,0,59
SaintLucia,2020-05-11T14:00:00Z,18,0,0,0,0,60
SaintLucia,2020-05-12T14:00:00Z,18,0,0,0,0,61
SaintLucia,2020-05-13T14:00:00Z,18,0,0,0,0,62
SaintLucia,2020-05-14T14:00:00Z,18,0,0,0,0,63
SaintLucia,2020-05-15T14:00:00Z,18,0,0,0,0,64
SaintLucia,2020-05-16T14:00:00Z,18,0,0,0,0,65
SaintLucia,2020-05-17T14:00:00Z,18,0,0,0,0,66
SaintLucia,2020-05-18T14:00:00Z,18,0,0,0,0,67
SaintLucia,2020-05-19T14:00:00Z,18,0,0,0,0,68
SaintLucia,2020-05-20T14:00:00Z,18,0,0,0,0,69
SaintVincentandtheGrenadines,2020-03-13T13:00:00Z,1,0,0,0,0,1
SaintVincentandtheGrenadines,2020-03-14T13:00:00Z,1,0,0,0,0,2
SaintVincentandtheGrenadines,2020-03-15T13:00:00Z,1,0,0,0,0,3
SaintVincentandtheGrenadines,2020-03-16T13:00:00Z,1,0,0,0,0,4
SaintVincentandtheGrenadines,2020-03-17T13:00:00Z,1,0,0,0,0,5
SaintVincentandtheGrenadines,2020-03-18T13:00:00Z,1,0,0,0,0,6
SaintVincentandtheGrenadines,2020-03-19T13:00:00Z,1,0,0,0,0,7
SaintVincentandtheGrenadines,2020-03-20T13:00:00Z,1,0,0,0,0,8
SaintVincentandtheGrenadines,2020-03-21T13:00:00Z,1,0,0,0,0,9
SaintVincentandtheGrenadines,2020-03-22T13:00:00Z,1,0,0,0,0,10
SaintVincentandtheGrenadines,2020-03-23T13:00:00Z,1,0,0,0,0,11
SaintVincentandtheGrenadines,2020-03-24T13:00:00Z,1,0,0,0,0,12
SaintVincentandtheGrenadines,2020-03-25T13:00:00Z,1,0,0,0,0,13
SaintVincentandtheGrenadines,2020-03-26T13:00:00Z,1,0,0,0,0,14
SaintVincentandtheGrenadines,2020-03-27T13:00:00Z,1,0,0,0,0,15
SaintVincentandtheGrenadines,2020-03-28T13:00:00Z,1,0,0,0,0,16
SaintVincentandtheGrenadines,2020-03-29T13:00:00Z,1,0,0,0,0,17
SaintVincentandtheGrenadines,2020-03-30T13:00:00Z,1,0,0,0,0,18
SaintVincentandtheGrenadines,2020-03-31T13:00:00Z,1,0,0,0,0,19
SaintVincentandtheGrenadines,2020-04-01T13:00:00Z,2,0,0,0,0,20
SaintVincentandtheGrenadines,2020-04-02T13:00:00Z,3,0,0,0,0,21
SaintVincentandtheGrenadines,2020-04-03T13:00:00Z,7,0,0,0,0,22
SaintVincentandtheGrenadines,2020-04-04T13:00:00Z,7,0,0,0,0,23
SaintVincentandtheGrenadines,2020-04-05T14:00:00Z,7,0,0,0,0,24
SaintVincentandtheGrenadines,2020-04-06T14:00:00Z,8,0,0,0,0,25
SaintVincentandtheGrenadines,2020-04-07T14:00:00Z,8,0,0,0,0,26
SaintVincentandtheGrenadines,2020-04-08T14:00:00Z,12,0,0,0,0,27
SaintVincentandtheGrenadines,2020-04-09T14:00:00Z,12,0,0,0,0,28
SaintVincentandtheGrenadines,2020-04-10T14:00:00Z,12,0,0,0,0,29
